id,type,title,link_content,link,released_by,modified_date
5d62d7b5bc39506f,09-Conditionally Opened Trails,Information on Entry Application for Yushan National Park Ecological Protected Area during the Snow Season,"Modified Date: 2025/02/11
                
                Released by Yushan National Park Headquarters Snow Season Application Instructions for Entering Yushan National Park Ecological Protected Area Amended on 2019.9.25 Snow Season: Declared when Paiyun Lodge has 5cm of accumulated snow. Estimated from mid-December to March annually (please refer to our website for actual dates). Trails: Standard Snow Season Application: all trails in Yushan National Park Application for Snow Training Program: Yushan Trails Application Window: 5 days to 2 months before the entry date Application Requirements: group leader must have been trained for hiking in the snow and have necessary gear; all members must have experience and gear for hiking in the snow. Online Application: https://hike.taiwan.gov.tw/en/apply_1.aspx Standard Snow Season Application The applicant/group leader should evaluate the group leader’s competence and members’ experience of hiking in the snow. Complete and upload the “ Snow Control Application Checklist & Declaration ” Application for Snow Training Program The applicant/group leader should evaluate the group leader’s competence and members’ experience of hiking in the snow. Complete and upload a snow training plan. Complete and upload the “ Snow Control Application Checklist & Declaration ” Groups approved for entering the park must follow the regulations below: There should 1-6 people in a group, and group members cannot be substituted. All members must bring passports for inspection. Upon entering the park, all members must exercise extreme caution regarding personal safety and ecological preservation. Hiking insurance is recommended. All members must adhere to park regulations; any violations or perjury are punishable by law. Snow Training Certification can only be from authorized agencies. Those who have climbed well-known mountain routes around the world are considered to have solid competence of hiking in the snow as well. Once Snow Season has been declared, all approved applications will revert to their pre-approval status. Groups still hoping to enter the park can maintain their reserved status, but must submit the required Snow Season application documents as soon as possible. Entry is only permitted after (re-)approval. Day hike to Mt. Jade Main or West Peak is prohibited during snow season. All approved permit will be invalid once the snow season starts.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1053,Yushan National Park Headquarters,2025/02/11
c74c85b6870ed448,10-Hiking Notes,Go to the Paiyun Mountaineering Center on the day of the hike to check in,"Modified Date: 2025/02/11
                
                Released by Yushan National Park Headquarters All visitors going to the routes with a checkpoint are required to check-in at the checkpoint. For those who are entering via the Tataka Trailhead, please check-in at the Paiyun Mountaineering Center . Without doing so, the visitor will be marked as absent, and future applications during the next 6 months will be refused due to violating Rule 2-1 of Article 1 9 of the “Regulations of Park Permit Applications for Entering the Ecological Restricted Area of Yushan National Park.” If, for any reason, the visitors can’t visit the park, it’s required to cancel the application online or via mailbox at least one day before the hike. To make the process more efficient and to reduce the use of paper, all groups are kindly requested to: 1. Download the park permit and save it to your digital device (mobile, tablet, etc.) in advance. 2. Bring your passports or Taiwan ID with you for the verification. 3. Go to the Paiyun Mountaineering Center on the day of the hike to check-in (Open Hours: 06:30~17:00): (1) By check-in staff : available 06:30~12:00 (please avoid starting the hike in the afternoon). Please follow the instructions of the staff to check-in. (2) Self-check-in : available before 06:30 but only local visitors or those who have an ARC. Please have your ID card scanned in front of the scanner when the screen shows “Welcome.” If it fails, please check-in when you arrive at Paiyun Lodge. 4. Check-in before or after the hiking date is not accepted. 5. Foreign visitors and Taiwanese visitors who bring other ID documents are requested to check in with the staff. If you enter the park before 06:30, please check-in when you arrive at Paiyun Lodge. Or, take a photo of yourself in front of the scanner and send it to our mailbox . 6. Visitors without a valid ID document are not allowed to enter the restricted area of the park. If the visitor has already entered the restricted area, the staff has the right to ask this person in question to leave the restricted area of the park. 7. If the self-check-in machine doesn’t work, please take a photo of yourself in front of the scanner and send it to our mailbox . ======================================================================== Checkpoint: Paiyun Mountaineering Center (Open Hours: 06:30~17:00) How to check-in: (1) Please check-in on the hiking day . Check-in before or after the hiking date is not accepted. (2) By check-in staff : available at 06:30~12:00 (please avoid starting the hike in the afternoon). Please follow the instructions of the staff to check-in. (3) Self-check-in : available before 06:30. The scanner is close to the water dispenser. Please have your ID card scanned in front of the scanner when the screen shows “Welcome.” M ake sure the side with bar-code faces the scanner when you self-check-in.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2686,Yushan National Park Headquarters,2025/02/11
4b497a48109f9c42,10-Hiking Notes,Go to Nanan Visitor Center on the day of the hike to check-in,"Modified Date: 2025/02/11
                
                Released by Yushan National Park Headquarters All visitors going to the routes with a checkpoint are required to check-in at the checkpoint. For those who entering via ShanfengTrailhead, please check-in at Nanan Visitor Center . Without doing so, the visitor will be marked as absent and the future applications in 6 months will be refused due to the violations of Rule 2-1 of Article 19 of the “Regulations of Park Permit Applications for Entering the Ecological Restricted Area of Yushan National Park.” If, for any reason, the visitors can’t visit the park, it’s required to cancel the application online or via mailbox at least one day before the hike. To make the process more efficient and to reduce the use of paper, all groups are kindly requested to: 1. Download the park permit and save it to your digital device (mobile, tablet, etc.) in advance. 2. Bring your passports with you for the verification (local visitors should bring the ID card). 3. Go to Nanan Visitor Center on the day of the hike to check-in (Open Hours: 09:00~17:00): (1) By check-in staff : available at 09:00~12:00 (please avoid starting the hike in the afternoon). Please follow the instructions of the staff to check-in. (2) Self-check-in : available before 09:00 and for local visitors or those who have ARC only. Please have your ID card scanned in front of the scanner when the screen shows “Welcome.” 4. Check-in before or after the hiking date is not accepted. 5. Foreign visitors and Taiwanese visitors who bring other ID document are requested to check in with the staff. If you enter the park before 09:00, please take a photo of you before the scanner and send it to our mailbox . 6. Visitors without a valid ID document are not allowed to enter the restricted area of the park. If the visitor has already entered the restricted area, the staff has the right to ask this person in question to leave the restricted area of the park. 7. If the self-check-in machine doesn’t work, please take a photo of you before the scanner and send it to our mailbox . ======================================================================== Checkpoint: Nanan Visitor Center (Open Hours: 09:00~17:00) How to check-in: (1) Please check-in on the hiking day . Check-in before or after the hiking date is not accepted. (2) By check-in staff : available at 09:00~12:00 (please avoid starting the hike in the afternoon). Please follow the instructions of the staff to check-in. (3) Self-check-in : available before 09:00. The scanner is on the left side of the cloister. Please have your ID card scanned in front of the scanner when the screen shows “Welcome.”",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2722,Yushan National Park Headquarters,2025/02/11
65478e5a4d6b83a3,10-Hiking Notes,Go to Meishan Visitor Center on the day of the hike to check-in,"Modified Date: 2025/02/11
                
                Released by Yushan National Park Headquarters All visitors going to the routes with a checkpoint are required to check-in at the checkpoint. For those who entering via ShanfengTrailhead, please check-in at Meishan Visitor Center . Without doing so, the visitor will be marked as absent and the future applications in 6 months will be refused due to the violations of Rule 2-1 of Article 19 of the “Regulations of Park Permit Applications for Entering the Ecological Restricted Area of Yushan National Park.” If, for any reason, the visitors can’t visit the park, it’s required to cancel the application online or via mailbox at least one day before the hike. To make the process more efficient and to reduce the use of paper, all groups are kindly requested to: 1. Download the park permit and save it to your digital device (mobile, tablet, etc.) in advance. 2. Bring your passports with you for the verification (local visitors should bring the ID card). 3. Go to Nanan Visitor Center on the day of the hike to check-in (Open Hours: 09:00~17:00): (1) By check-in staff : available at 09:00~12:00 (please avoid starting the hike in the afternoon). Please follow the instructions of the staff to check-in. (2) Self-check-in : available before 09:00 and for local visitors or those who have ARC only. Please have your ID card scanned in front of the scanner when the screen shows “Welcome.” (3) If the self-check-in system doesn’t work, please take a photo of you before the scanner or during the hike and send it to our mailbox . 4. Check-in before or after the hiking date is not accepted. 5. Foreign visitors and Taiwanese visitors who bring other ID document are requested to check in with the staff. If you enter the park before 09:00, please take a photo of you before the scanner and send it to our mailbox . 6. Visitors without a valid ID document are not allowed to enter the restricted area of the park. If the visitor has already entered the restricted area, the staff has the right to ask this person in question to leave the restricted area of the park. 7. If the self-check-in machine doesn’t work, please take a photo of you before the scanner and send it to our mailbox . ======================================================================== Checkpoint: Meishan Visitor Center (Open Hours: 09:00~17:00) How to check-in: (1) Please check-in on the hiking day . Check-in before or after the hiking date is not accepted. (2) By check-in staff : available at 09:00~12:00 (please avoid starting the hike in the afternoon). Please follow the instructions of the staff to check-in. (3) Self-check-in : available before 09:00. The scanner is on the left-hand side when you face the main door. Please have your ID card scanned in front of the scanner when the screen shows “Welcome.”",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2723,Yushan National Park Headquarters,2025/02/11
433ffee46b48efa8,10-Hiking Notes,Go to Dongpu Service Center on the day of the hike to check-in,"Modified Date: 2024/11/28
                
                Released by Yushan National Park Headquarters All visitors going to the routes with a checkpoint are required to check-in at the checkpoint. For those who entering via S hanfeng Trailhead, please check-in at Dongpu Service Center . Without doing so, the visitor will be marked as absent and the future applications in 6 months will be refused due to the violations of Rule 2-1 of Article 1 9 of the “Regulations of Park Permit Applications for Entering the Ecological Restricted Area of Yushan National Park.” If, for any reason, the visitors can’t visit the park, it’s required to cancel the application online or via mailbox at least one day before the hike. To make the process more efficient and to reduce the use of paper, all groups are kindly requested to: 1. Download the park permit and save it to your digital device (mobile, tablet, etc.) in advance. 2. Bring your passports with you for the verification (local visitors should bring the ID card). 3. Go to Nanan Visitor Center on the day of the hike to check-in (Open Hours: 0 9 : 0 0~17:00): (1) By check-in staff : available at 0 9 : 0 0~12:00 (please avoid starting the hike in the afternoon). Please follow the instructions of the staff to check-in. (2) Self-check-in : available before 0 9 : 0 0 and for local visitors or those who have ARC only. Please have your ID card scanned in front of the scanner when the screen shows “Welcome.” (3) I f the self-check-in system doesn’t work, please take a photo of you before the scanner or during the hike and send it to our mailbox . 4. Check-in before or after the hiking date is not accepted. 5. Foreign visitors and Taiwanese visitors who bring other ID document are requested to check in with the staff. If you enter the park before 0 9 : 0 0, please take a photo of you before the scanner and send it to our mailbox . 6. Visitors without a valid ID document are not allowed to enter the restricted area of the park. If the visitor has already entered the restricted area, the staff has the right to ask this person in question to leave the restricted area of the park. 7. If the self-check-in machine doesn’t work, please take a photo of you before the scanner and send it to our mailbox . ================================================================== Checkpoint: Dongpu Service Center (Open Hours: 0 9 : 0 0~1 7 : 0 0) How to check-in: (1) Please check-in on the hiking day . Check-in before or after the hiking date is not accepted. (2) By check-in staff : available at 0 9 : 0 0~12:00 (please avoid starting the hike in the afternoon). Please follow the instructions of the staff to check-in. (3) Self-check-in : available before 0 9 : 0 0. The scann er is on the right side of Dongpu Service Center. Please have your ID card scanned in front of the scanner when the screen shows “Welcome.”",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2725,Yushan National Park Headquarters,2024/11/28
9f546f75cfaf3829,20-Catering and rental services,Any catering services and gear rental services available at Paiyun Lodge?,"Modified Date: 2025/02/12
                
                Released by Yushan National Park Headquarters Please visit the website below for more details of catering services and sleeping bag rental services. http://go17713.ego.tw/ Please note that the sleeping bag rental and catering services are available through another organization that operates the lodge, and Yushan National Park does not process any meal/sleeping bag rental orders. You can find the English Order Sheet . After completing the order sheet, please email it to go177813@gmail.com Please submit the order at least 7 days before the lodging date to allow time for preparation. Submit the English Order Sheet and indicate your status as a foreign visitor, and you can pay the charges when you arrive at Paiyun Lodge. The organization usually contacts foreign visitors through email around 1 week before the hike to confirm the details and provide payment instructions. (Note: Adding the email address go177813@gmail.com to the contact list can help ensure the receipt of confirmation emails, as sometimes email notifications can be blocked or ended up in spam.) Other Information: Hot drinking water available during the following hours: 1:30-2:30, 7:00-9:00, 14:00-17:00 Contact : 0976-476783, 0932-950783",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1137,Yushan National Park Headquarters,2025/02/12
e401ad5607d9957a,20-Catering and rental services,How to get to Tataka?,"Modified Date: 2024/07/04
                
                Released by Yushan National Park Headquarters *Yuanlin Bus Route #6739 Schedule: Sun Moon Lake ⇔ Alishan https://www.taiwantrip.com.tw/Frontend/Route/Select_p_en?RouteID=R0099 http://www.ylbus.com.tw/news/index.php?m=2589&p=1000 【Daily Timetable】 [Sun Moon Lake to Alishan] Sun Moon Lake 日月潭 08:00 → Tataka 塔塔加 10:21 → Alishan 阿里山 11:10 [Alishan to Sun Moon Lake] Alishan 阿里山 13:00 → Tataka 塔塔加13:42 → Sun Moon Lake 日月潭 15:44 【Holiday Timetable】 [Sun Moon Lake to Alishan] Sun Moon Lake 日月潭 08:00 → Tataka 塔塔加 10:21 → Alishan 阿里山 11:10 Sun Moon Lake 日月潭 08:30 → Tataka 塔塔加 10:51 → Alishan 阿里山 11:40 [Alishan to Sun Moon Lake] Alishan 阿里山 13:00 → Tataka 塔塔加13:42 → Sun Moon Lake 日月潭 15:44 Alishan 阿里山 15:30 → Tataka 塔塔加16:12 → Sun Moon Lake 日月潭 18:14",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1135,Yushan National Park Headquarters,2024/07/04
de25ce1d54f8d137,20-Catering and rental services,How to get to Nan-an Visitor Center?,"Modified Date: 2024/07/16
                
                Released by Yushan National Park Headquarters Take a bus：Yuli to Nan’an Visitor Center.There’s only  come one times of a day. 06:00am. One way NT$25. If you have any questions,you can make this call.(U-bus company service Tel：0800-676676)",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2654,Yushan National Park Headquarters,2024/07/16
193dbdfca9cac6fa,20-Catering and rental services,How to get to Meishan Visitor Center?,"Modified Date: 2024/07/04
                
                Released by Yushan National Park Headquarters http://www.kbus.com.tw/bus_info.asp?id=149 https://ibus.tbkc.gov.tw/ibus/driving-map/8029",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2666,Yushan National Park Headquarters,2024/07/04
506c87adcced6656,20-Catering and rental services,How to get to Shuili Visitor Center?,"Modified Date: 2024/07/04
                
                Released by Yushan National Park Headquarters 1.Railway：Jiji Line--Shuili Station 2.ALL DAY BUS ""6333A""(Taichung Station - Shuili)、""6333D""(HSR Taichung Station-Shuili) https://alldaybus.com/route/",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2667,Yushan National Park Headquarters,2024/07/04
4637630d217c5813,22-Summit Certificate/Souvenir,How can I apply for a Yushan climbing certificate?,"Modified Date: 2025/02/12
                
                Released by Yushan National Park Headquarters To apply for a Yushan climbing commemorative certificate, please refer to the following page: https://www.ysnp.gov.tw/StaticPage/Apply",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1121,Yushan National Park Headquarters,2025/02/12
2afcb507d9bddb0a,30-Rules,National Park Law,"Modified Date: 2025/02/12
                
                Released by Yushan National Park Headquarters National Park Law",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1140,Yushan National Park Headquarters,2025/02/12
deeb584b49ba8540,30-Rules,"Guidelines for Permit Applications for Entering the Ecological Protection Areas of Yushan, Taroko, and Shei-Pa National Park","Modified Date: 2024/01/25
                
                Released by Yushan National Park Headquarters Guidelines for Permit Applications for Entering the Ecological Protection Areas of Yushan, Taroko, and Shei-Pa National Park",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1138,Yushan National Park Headquarters,2024/01/25
c5affc3f7a85bd76,30-Rules,Directions for Applications for Yushan National Ecological Protection Areas Entry Permit,"Modified Date: 2025/02/12
                
                Released by Yushan National Park Headquarters Principles of Regulations of Park Permit Applications for Entering the Ecological Restricted Area of Yushan National Park The “Regulations of Park Permit Applications for Entering the Ecological Restricted Area of Yushan National Park” is proposed by Yushan National Park Headquarters to strengthen environmental protection, promote environmental awareness, avoid accidents while trekking, charge the park permit application, and safeguard the application data. The regulations include 9 parts and 21 articles in total: Legal Basis of Establishment and Execution of the Regulations (Article 1) Purpose of Establishment of the Regulations (Article 2) Applicable Individuals (Article 3) Hiking Trails in Yushan National Park (Article 4) Deadline for Park Permit Application and Dates of Lottery Draw (Article 5 to 7) Types of Application (Article 8 to 12) Rules (Article13 to 18) Hiking Safety Course before Departure (Article 19 to 20) Effective Date (Article 21) Regulations of Park Permit Applications for Entering the Ecological Restricted Area of Yushan National Park Implemented on 3 Nov. 2010 Amended on 14 Mar. 2012 Amended on 14 May 2019 Amended on 25 Sept. 2019 <Legal Basis> The regulations are enacted pursuant to Article 19 of “National Park Law,” “Guidelines for Permit Applications for Entering the Ecological Protection Areas of Yushan, Taroko, and Shei-Pa National Park” and “Regulations for Ecological Restricted Area.” <Purpose> Visiros planning to enter the ecological restricted area of Yushan National Park are required to apply for a permit and follow all related rules. These regulations are established in order to strengthen environmental protection, promote environmental awareness, avoid accidents while trekking and charge the park permit application. <Applicable Individuals> The regulations are applied to all visitors who enter the restricted area of the park. Foreign visitors planning to go to Yushan Trail are suggested to check the “Rules for the Paiyun Lodge Advanced Application Reserved for Foreign Visitors”. <Hiking Trails in Yushan National Park> Following chart shows the trails in Yushan National Park, the classification and whether a park permit is required. Trail Level Park Permit Yushan Trails Yushan Main Peak Trail: Intermediate Yushan Mountains Trail: Advanced O Batonggaun Traversing Trail (Yunlong Waterfall to Jiasin) Advanced O South Section 2 of Central Mountains Trail, including Sioukuluan Trail Advanced O Mabolasih Trail Advanced O Sinkang Trail Advanced O Mt. Kuhanousin Intermediate O Mt. Taguan & Mt. Guanshanling Intermediate X Mt. Guan Intermediate O Dongpu to Yunlong Waterfall Beginner X Tianchih to Jhongjhihguan Beginner X Walami Trail Nanan to Jiasin: Beginner X Jiasin to Walami: Intermediate O Trails in Tataka, Meishan, and Tianchih Recreational Area Beginner X Others Trails Advanced O Note: O = park permit required; X = park permit not required <Deadline for Park Permit Application and Dates of Lottery Draw> Application Deadline: park permit application can be submitted 5 days to 2 months before the entry date. Dates of Lottery Draw: the lottery draw is generally conducted 1 month prior to the lodging date, between 15:00-16:00 (UTC+8:00, postponed to the following workdays at 09:00-10:00, 12:00-13:00, and 15:00-16:00 respectively when encountering weekends/holidays). After the lottery or for campsites/routes whose slots are assigned without a lottery, the vacancies will be assigned in order of the last modification (final completion) time. <Types of Application> Applications can be submitted via the application website, in person or by postal mail, but the applications should be received before the lottery in order to join the lottery and before the deadline. For conditionally open routes, the application data required is listed in “Yushan Main/West Peak Day Hike Application Guidelines” and “Yushan National Park Conditionally Opened Route Application Guidelines.” If it snows when entering the park, please refer to “Snow Control Application Instructions, Declaration and Checklist.” Other applications: Conditions Documents Required Projects commissioned by our headquarters, including research, film making, construction, or maintenance of facilities Official letter provided by the organization (group) commissions the project, or contract or official document agreed by our headquarters Projects commissioned by other organization, including research and film making Official letter provided by the organization (group) commissions or executes the project Emergency or special situations Official letter provided by the organization (group) commissions or executes the project or official document agreed by our headquarters For social welfare, education, research, and other training for a specific purpose Official letter provided by the organization (group) The headquarters reserves the right to close certain trails for a certain time for nature to recover. <Rules> Visitors staying at Paiyun Lodge are required to pay the lodging fee according to “Fee-charging Standards for the Usage of Paiyun Lodge of Yushan Nation Park.” The headquarters needs to write an invoice for the fee charged. Visitors need to submit the permit application by themselves. If the visitors can’t submit the application, the visitor can commission another person to do this. The group leader is responsible for leading the group, take care of the members and react for the emergency. Visitors under 20 years old need to provide parental permission for entering the park. The application to the hiking routes and campsites inside the restricted area are subject to the maximum capacity as specified in “List of cabins and campgrounds in Yushan National Park.” Our headquarters reserves the right to reduce the available slots for official use, with advance notice on the website. In order to be fair and reduce the impact on the environment, it is not allowed to replace group members in an approved application. Please cancel the member and reapply. It is also not allowed for one person to submit more than one application for the same day. Visitors must enter the park and stay at the campsite as the approved park permit. Based on Article 19 of the National Park Law, the headquarters is in charge of the park permit application. For the following situation, the park permit application shall not be approved: After the approval of the park permit, the applicant does not enter the park on the scheduled entry date and submits a new application within 6 months. Those who cancel the application 5 days prior to the entry date or cancel the application within 7 days for an unexpected reason, such as bad weather, shall be exempted. The applicant violates paragraph 8 of Article 13 of the National Park Law and submits a new application within 6 months after the next day of the administrative disposition taking effect. The applicant violates Article 19 of the National Park Law and submits a new application within 1 year after the next day of the administrative disposition taking effect. Under the circumstances that the applicant wastes the public resources for the hiking accident caused by personal careless behavior; the group leader does not take the responsibility for the safety of members nor properly reacts for the emergency; the applicant misappropriates others’ identities or seriously violates the regulations, the applicant submits a new application within 1 year after the occurrence of the accident/event. Invalidation of Park Permit: Groups staying at Yuanfong Cabin/Campground need to follow “Yuanfong campsite regulations.” The park permit will be invalid if the visitors stay at Paiyun Lodge instead for an emergency. All members of a group need to enter and leave the park together; otherwise, the park permit will be invalid. The park permit will be invalid when typhoon alert is issued or when forest fire or other accidents occurs. < Hiking Safety Course before Departure > All visitors going to the restricted area of the park need to attend the hiking safety course via one of the following ways: Watch the hiking safety video on the website “Yushan E-School.” Watch the hiking safety video in Paiyun Mountaineering Center or any visitor center in the park. The group holds a course regarding hiking safety before the hike. The permit will be approved only after all members have completed the hiking safety course. < Effective Date > The regulations shall be presented to the director of the park before its promulgation for implementation. The same process applies when the regulations are amended.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1147,Yushan National Park Headquarters,2025/02/12
7b173fdcba7b1b5f,30-Rules,Prohibited Activities Regulations in the Domain of Yushan National Park,"Modified Date: 2025/02/12
                
                Released by Yushan National Park Headquarters",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1141,Yushan National Park Headquarters,2025/02/12
ba23e0fa65b3df07,30-Rules,Directions of Fines for Violation of the Activities Prohinited in the Domain of Yushan National Park,"Modified Date: 2025/02/12
                
                Released by Yushan National Park Headquarters",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1144,Yushan National Park Headquarters,2025/02/12
afc7080591363d41,30-Rules,Fee-charging Standards for the Usage of Paiyun Lodge of Yushan National Park(玉山國家公園管理處排雲山莊使用規費收費標準),"Modified Date: 2024/07/04
                
                Released by Yushan National Park Headquarters Title: Fee-charging Standards for the Usage of Paiyun Lodge of Yushan Nation Park Amended Date: April 25 th , 2013 Article 1 The Standards are formulated in accordance with Article 10 of the Charges and Fees Act. Article 2 Lodging fee for Paiyun Lodge: NT$480 per person per night. Article 3 The Standards take effect immediately.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1145,Yushan National Park Headquarters,2024/07/04
e970032789b71577,01-Application Regulations,How to apply for a Yushan National Park Permit,"Modified Date: 2025/02/12
                
                Released by Yushan National Park Headquarters How to apply permits to stay at Paiyun Lodge?",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2597,Yushan National Park Headquarters,2025/02/12
48de877d54e097ca,40-Online Application System,How to use “Save Draft” feature?,"Modified Date: 2024/12/03
                
                Released by Yushan National Park Headquarters When saving a draft, it is necessary to fill in the nationality and passport/ARC number and Email account of the applicant/agent. Once it’s done, you could save one more or more than one draft(s). 1. Click “Reload Member Info” to fill in members’ information written in the last draft saved. 2. You could check the member(s) who will be in your application. 3. The final size of group needs to be identical with that marked on the page “Route Plan.” 4. Members’ information could be reloaded only under the condition that the last draft still exists. A draft could be saved for a month. After a month or the submission of application, all data will be deleted. 5. You could upload or delete file(s) attached when you are editing an application or a draft before submitting it. Please upload correct file(s).",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2603,Yushan National Park Headquarters,2024/12/03
346cdd7a009d09f1,07-Foreign Visitor,How do foreign visitors apply for the reserved spaces at Paiyun Lodge when hiking the Yushan Main Peak Route?,"Modified Date: 2025/01/14
                
                Released by Yushan National Park Headquarters Rules for the Paiyun Lodge Advanced Application Reserved for Foreign Visitors To assist foreign visitors in confirming traveling details more timely when hiking the Yushan Main Peak Route, 24 spaces are reserved at Paiyun Lodge on non-weekend days (Sunday – Thursday) for foreign visitors. 1. Application Dates: 35 days – 4 months before the entry date 2. Foreign Advanced Application Links and Eligible Route: Yushan Main Peak 2-day Route only English: https://hike.taiwan.gov.tw/en/web_index.aspx Online Application >> Apply for Park Permit >> Paiyun Lodge Advanced Application Japanese: https://hike.taiwan.gov.tw/jp/web_index.aspx 登山の申請 >> オンライン登山申請 >> 排雲山荘の先行申請 If you choose the “Standard Application/一般申請” your application will not be included in the waiting list of the spaces reserved exclusively for foreign visitors. 3. Spaces for the Foreign Advanced Application: 24 permits per day from Sunday to Thursday (1) Not available for national holidays, such as the Dragon boat festival, Mid-Autumn Festival, New Year, etc. (2) Taiwanese in foreign teams are subject to a 10:2 ratio limitation: I. Teams with 5 foreign visitors or under are allowed to have 1 Taiwanese in the group. II. Teams with 6 foreign visitors or above are allowed to have 2 Taiwanese in the group. III. A maximum of 4 spaces can be reserved for Taiwanese in foreign groups. (3) It’s obligatory to upload the copies of passports/ID/ARCs of foreign applicants when submitting the application, otherwise the reservations will not be granted. The passport/ARC numbers need to the same as the ones used for application. (4) Applications will be processed in chronological order. If these 24 spaces are taken, the rest will join the lottery as standard applicants. (5) In cases where applicants cannot attend the hike, only the group leader can be substituted. If the original leader is a foreigner, the new leader must be a foreigner as well and vice versa. (6) To make sure every applicant has equal opportunity, only one advanced application out of multiple submissions will be approved each year. The rest will join the lottery. 4. You’re required to provide a local emergency contact phone number in case of an emergency such as a typhoon or accident. You can provide the number of the hotel you plan to stay at via our mailbox. https://hike.taiwan.gov.tw/en/mail.aspx (Yushan National Park) 5. Fees and Payment for Foreign Advance Application (1) Lodging fee for Paiyun Lodge can be paid in the following ways: I. Cash (NTD): Pay cash at the Park Entry Service Office at YSNP Headquarters or at the Paiyun Mountaineering Center in Tataka if no members possess a Taiwanese bank account. (Notification through Park Entry Mailbox required.) II. Bank transfer From a Taiwanese bank account: Transfer the amount (in NTD) at a bank, or through ATM, internet banking, mobile banking, etc. III. Postal Money Order (2) To request a refund of the prepaid lodging fee, please download, complete, and deliver the《申請退還排雲山莊預繳使用規費申請書(含委託書)》according to the provided instructions. (3) Unless eligible for refund under the reasons listed in section 3 of the Refund Application Regulations (退還「排雲山莊預繳使用規費」申請說明), a refund will not be granted.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2602,Yushan National Park Headquarters,2025/01/14
e14e6ca6032ef018,07-Foreign Visitor,Principles for providing identification  documents,"Modified Date: 2024/08/02
                
                Released by Yushan National Park Headquarters It’s obligatory to upload the copies of passports/ID/ARC of foreign applicants when submitting application, otherwise the reservations will not be granted. The passport/ID/ARC number need to the same as the one used for application.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2677,Yushan National Park Headquarters,2024/08/02
6d38404a8f4de0d1,S01-Park Entry Application Regulations,What kind of permit is required to enter the ecological protection area of Shei-Pa National Park?,"Modified Date: 2024/09/23
                
                Released by Shei-pa National Park Headquarters Those entering the ecological protection area of Shei-Pa National Park must first apply for a park entry permit through the park entry application website. Applications should be submitted in accordance with the National Park Trail System Classification, the Shei-Pa National Park Ecological Protection Area Snow Season Entry Application Guidelines, and relevant regulations announced by the park headquarters. If the application contains false information, it will be rejected.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2760,Shei-pa National Park Headquarters,2024/09/23
d8337e3046ecf45f,S01-Park Entry Application Regulations,What are the qualifications for applying to enter the ecological protection area of Shei-Pa National Park?,"Modified Date: 2024/09/23
                
                Released by Shei-pa National Park Headquarters Applicants can be domestic or foreign nationals. The leader must be an adult capable of ensuring the overall safety of the group and is responsible for informing members to comply with the relevant national park regulations and precautions. If there are minors in the group, consent from the legal guardian must be obtained, and a consent form must be uploaded during the application process.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2761,Shei-pa National Park Headquarters,2024/09/23
ceedb8dfbc0ed910,S01-Park Entry Application Regulations,When can applications be submitted for entering the ecological protection area?,"Modified Date: 2024/09/23
                
                Released by Shei-pa National Park Headquarters General groups must submit their applications between 5 days to 2 months before their intended entry date. Late applications will not be accepted. For example, for an itinerary from November 1 to November 3, the earliest application date is September 1 at 7:00 AM, and the latest submission must be made by October 27 at 11:00 PM. For an itinerary on April 29, the earliest application date is February 29. If there is no February 29 in the given year, the same rule applies as for itineraries on April 30 or May 1, with the earliest application being on March 1 at 7:00 AM. Foreign nationals can apply between 65 days to 4 months in advance, while special project teams are required to apply 3 months in advance.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2762,Shei-pa National Park Headquarters,2024/09/23
